YEAR,MO,DY,HR,T2M,RH2M
2022,4,5,3,22.18,96.88
2022,4,5,4,22.12,96.74
2022,4,5,5,22.06,96.51
2022,4,5,6,22.66,95.22
2022,4,5,7,23.73,89.78
2022,4,5,8,25.02,81.16
2022,4,5,9,26.15,73.13
2022,4,5,10,27.08,70.18
2022,4,5,11,28.12,67.9
2022,4,5,12,28.54,67.09
2022,4,5,13,28.71,66.83
2022,4,5,14,28.45,68.12
2022,4,5,15,27.79,72.98
2022,4,5,16,27.07,77.97
2022,4,5,17,25.8,84.45
2022,4,5,18,24.81,91.3
2022,4,5,19,24.4,92.94
2022,4,5,20,24.1,94.26
2022,4,5,21,23.85,95.33
2022,4,5,22,23.66,95.79
2022,4,5,23,23.52,96.03
2022,4,6,0,23.33,96.2
2022,4,6,1,23.14,96.35
2022,4,6,2,22.97,96.39
2022,4,6,3,22.82,96.49
2022,4,6,4,22.59,96.79
2022,4,6,5,22.39,96.93
2022,4,6,6,22.76,96.08
2022,4,6,7,23.46,93.69
2022,4,6,8,24.31,89.54
2022,4,6,9,25.36,83.77
2022,4,6,10,26.69,77.34
2022,4,6,11,27.87,72.54
2022,4,6,12,28.5,69.97
2022,4,6,13,28.87,68.66
2022,4,6,14,28.91,68.8
2022,4,6,15,28.26,72.78
2022,4,6,16,27.16,77.11
2022,4,6,17,25.66,86.88
2022,4,6,18,24.63,90.88
2022,4,6,19,24.11,92.62
2022,4,6,20,23.7,94.02
2022,4,6,21,23.32,94.94
2022,4,6,22,23.02,95.6
2022,4,6,23,22.78,95.97
2022,4,7,0,22.56,96.41
2022,4,7,1,22.35,96.57
2022,4,7,2,22.15,96.72
2022,4,7,3,21.93,96.91
2022,4,7,4,21.62,97.42
2022,4,7,5,21.33,97.78
2022,4,7,6,22.38,95.49
2022,4,7,7,23.99,89.91
2022,4,7,8,25.78,81.29
2022,4,7,9,27.47,72.72
2022,4,7,10,28.65,67.2
2022,4,7,11,29.22,64.56
2022,4,7,12,29.13,64.28
2022,4,7,13,28.77,65.44
2022,4,7,14,28.26,67.93
2022,4,7,15,27.72,71.2
2022,4,7,16,26.78,77.85
2022,4,7,17,25.48,85.98
2022,4,7,18,24.47,91.52
2022,4,7,19,24,92.88
2022,4,7,20,23.6,94.14
2022,4,7,21,23.33,95.01
2022,4,7,22,23.12,95.73
2022,4,7,23,22.89,96.49
2022,4,8,0,22.71,96.82
2022,4,8,1,22.53,97.15
2022,4,8,2,22.38,97.4
2022,4,8,3,22.27,97.47
2022,4,8,4,22.16,97.62
2022,4,8,5,22.11,97.51
2022,4,8,6,22.78,96.03
2022,4,8,7,23.74,93.69
2022,4,8,8,24.8,89.71
2022,4,8,9,25.81,84.85
2022,4,8,10,26.69,80.17
2022,4,8,11,27.36,76.22
2022,4,8,12,27.68,73.87
2022,4,8,13,27.77,72.62
2022,4,8,14,27.58,72.62
2022,4,8,15,27.19,74.66
2022,4,8,16,26.52,78.54
2022,4,8,17,25.49,84.25
2022,4,8,18,24.63,89.37
2022,4,8,19,24.13,90.73
2022,4,8,20,23.69,93.05
2022,4,8,21,23.38,94.35
2022,4,8,22,23.1,95.37
2022,4,8,23,22.86,96.1
2022,4,9,0,22.66,96.56
2022,4,9,1,22.48,96.84
2022,4,9,2,22.32,97.01
2022,4,9,3,22.16,97.15
2022,4,9,4,22.03,97.07
2022,4,9,5,21.88,97.02
2022,4,9,6,22.66,95.8
2022,4,9,7,24.05,90.79
2022,4,9,8,25.82,81.77
2022,4,9,9,27.04,75.04
2022,4,9,10,27.88,71.32
2022,4,9,11,28.42,69.28
2022,4,9,12,28.67,68.1
2022,4,9,13,28.6,68.28
2022,4,9,14,28.36,69.44
2022,4,9,15,27.85,72.46
2022,4,9,16,27.05,77.87
2022,4,9,17,26.09,82.17
2022,4,9,18,25.16,87.8
2022,4,9,19,24.73,90.33
2022,4,9,20,24.47,91.01
2022,4,9,21,24.32,90.96
2022,4,9,22,24.18,90.77
2022,4,9,23,24,91.01
2022,4,10,0,23.77,91.69
2022,4,10,1,23.58,92.2
2022,4,10,2,23.37,93.01
2022,4,10,3,23.28,93.09
2022,4,10,4,23.21,92.97
2022,4,10,5,23.17,92.87
2022,4,10,6,23.61,93.47
2022,4,10,7,24.83,89.94
2022,4,10,8,26,83.86
2022,4,10,9,26.51,81.13
2022,4,10,10,27.01,79.39
2022,4,10,11,27.3,78.61
2022,4,10,12,27.08,80.05
2022,4,10,13,26.71,82.26
2022,4,10,14,26.36,84.49
2022,4,10,15,25.99,86.91
2022,4,10,16,25.56,89.41
2022,4,10,17,24.87,93.31
2022,4,10,18,24.3,94.65
2022,4,10,19,24.11,94.22
2022,4,10,20,23.87,94.37
2022,4,10,21,23.7,94.86
2022,4,10,22,23.57,95.09
2022,4,10,23,23.47,94.95
2022,4,11,0,23.36,94.68
2022,4,11,1,23.35,93.99
2022,4,11,2,23.31,93.6
2022,4,11,3,23.21,93.73
2022,4,11,4,23.15,93.65
2022,4,11,5,23.04,93.84
2022,4,11,6,23.41,95.1
2022,4,11,7,24.72,91.02
2022,4,11,8,25.64,86.1
2022,4,11,9,26.45,81.97
2022,4,11,10,27.08,78.69
2022,4,11,11,27.4,77.08
2022,4,11,12,27.6,75.96
2022,4,11,13,27.54,75.84
2022,4,11,14,27.19,77.21
2022,4,11,15,26.5,81.45
2022,4,11,16,25.75,86.4
2022,4,11,17,24.98,90.68
2022,4,11,18,24.34,93.49
2022,4,11,19,24.19,92.58
2022,4,11,20,24.1,92.01
2022,4,11,21,23.95,92.25
2022,4,11,22,23.73,93.22
2022,4,11,23,23.48,94.61
2022,4,12,0,23.28,95.65
2022,4,12,1,23.15,96.24
2022,4,12,2,23,96.74
2022,4,12,3,22.87,96.99
2022,4,12,4,22.79,97.24
2022,4,12,5,22.74,97.3
2022,4,12,6,23.38,96.62
2022,4,12,7,24.2,94.23
2022,4,12,8,24.79,92.08
2022,4,12,9,25.41,88.2
2022,4,12,10,25.93,83.49
2022,4,12,11,26.31,80.15
2022,4,12,12,26.67,77.87
2022,4,12,13,26.85,76.73
2022,4,12,14,26.81,76.78
2022,4,12,15,26.54,77.82
2022,4,12,16,25.94,81.73
2022,4,12,17,24.93,87.55
2022,4,12,18,24.13,91.41
2022,4,12,19,24.02,90.71
2022,4,12,20,23.88,90.38
2022,4,12,21,23.81,89.64
2022,4,12,22,23.67,89.71
2022,4,12,23,23.57,89.38
2022,4,13,0,23.38,90.35
2022,4,13,1,23.16,91.56
2022,4,13,2,22.9,93.22
2022,4,13,3,22.7,94.37
2022,4,13,4,22.48,95.06
2022,4,13,5,22.23,95.32
2022,4,13,6,22.93,94.57
2022,4,13,7,24.49,89
2022,4,13,8,26.04,81.51
2022,4,13,9,27.47,75.76
2022,4,13,10,28.57,71.75
2022,4,13,11,29.33,68.72
2022,4,13,12,29.67,67.22
2022,4,13,13,29.66,67
2022,4,13,14,29.41,67.49
2022,4,13,15,28.68,70.46
2022,4,13,16,27.61,77.39
2022,4,13,17,26.16,83.69
2022,4,13,18,25,91.5
2022,4,13,19,24.57,93.02
2022,4,13,20,24.3,93.4
2022,4,13,21,24.16,92.99
2022,4,13,22,24.05,92.75
2022,4,13,23,23.96,92.97
2022,4,14,0,23.84,92.9
2022,4,14,1,23.72,92.88
2022,4,14,2,23.57,93.3
2022,4,14,3,23.4,94.09
2022,4,14,4,23.26,94.31
2022,4,14,5,23.17,93.55
2022,4,14,6,23.63,93.15
2022,4,14,7,24.92,88.26
2022,4,14,8,26.25,82.04
2022,4,14,9,27.4,77.36
2022,4,14,10,28.24,74.35
2022,4,14,11,28.77,72.57
2022,4,14,12,28.98,71.51
2022,4,14,13,28.92,71.21
2022,4,14,14,28.69,71.4
2022,4,14,15,28.23,72.58
2022,4,14,16,27.38,77.93
2022,4,14,17,26.17,84
2022,4,14,18,25.05,90.6
2022,4,14,19,24.63,91.3
2022,4,14,20,24.34,91.75
2022,4,14,21,24.12,91.86
2022,4,14,22,23.95,91.62
2022,4,14,23,23.78,91.18
2022,4,15,0,23.61,90.55
2022,4,15,1,23.35,90.83
2022,4,15,2,23.06,91.5
2022,4,15,3,22.93,91.69
2022,4,15,4,22.81,92.12
2022,4,15,5,22.65,92.77
2022,4,15,6,23.16,93.38
2022,4,15,7,24.38,89.36
2022,4,15,8,25.85,83.35
2022,4,15,9,27.13,78.71
2022,4,15,10,28.07,75.02
2022,4,15,11,28.65,72.76
2022,4,15,12,28.87,72
2022,4,15,13,28.68,73.39
2022,4,15,14,28.34,75.4
2022,4,15,15,27.83,78.25
2022,4,15,16,27.11,83.37
2022,4,15,17,26.07,88.5
2022,4,15,18,25.1,93.44
2022,4,15,19,24.71,94.56
2022,4,15,20,24.45,95.08
2022,4,15,21,24.26,95.56
2022,4,15,22,24.12,95.75
2022,4,15,23,23.93,96.05
2022,4,16,0,23.76,96.31
2022,4,16,1,23.57,96.52
2022,4,16,2,23.34,96.51
2022,4,16,3,23.08,96.23
2022,4,16,4,23.02,94.85
2022,4,16,5,22.88,93.86
2022,4,16,6,23.23,93.74
2022,4,16,7,25.1,81.42
2022,4,16,8,27.41,65.66
2022,4,16,9,28.32,62.65
2022,4,16,10,29.01,61.53
2022,4,16,11,29.41,62.04
2022,4,16,12,29.56,63.07
2022,4,16,13,29.41,64.73
2022,4,16,14,28.94,67.1
2022,4,16,15,28.29,70.69
2022,4,16,16,27.45,77.08
2022,4,16,17,26.33,82.23
2022,4,16,18,25.37,89.17
2022,4,16,19,25,89.4
2022,4,16,20,24.68,89.8
2022,4,16,21,24.37,90.7
2022,4,16,22,24.04,92.05
2022,4,16,23,23.73,93.44
2022,4,17,0,23.48,94.21
2022,4,17,1,23.28,94.7
2022,4,17,2,23.1,95.2
2022,4,17,3,22.92,95.69
2022,4,17,4,22.79,96.09
2022,4,17,5,22.69,96.23
2022,4,17,6,23.49,95.78
2022,4,17,7,24.85,91.12
2022,4,17,8,25.94,85.58
2022,4,17,9,27.13,80.3
2022,4,17,10,28.13,75.5
2022,4,17,11,28.87,72.69
2022,4,17,12,29.37,70.78
2022,4,17,13,29.53,69.89
2022,4,17,14,29.33,70.4
2022,4,17,15,28.78,72.74
2022,4,17,16,27.91,78.82
2022,4,17,17,26.51,85.74
2022,4,17,18,25.41,92.33
2022,4,17,19,24.95,94.07
2022,4,17,20,24.6,95.26
2022,4,17,21,24.26,96.31
2022,4,17,22,23.99,96.98
2022,4,17,23,23.72,97.41
2022,4,18,0,23.47,97.63
2022,4,18,1,23.26,97.65
2022,4,18,2,23.1,97.46
2022,4,18,3,22.99,97.16
2022,4,18,4,22.87,97.1
2022,4,18,5,22.74,97.03
2022,4,18,6,23.57,95.59
2022,4,18,7,24.82,91.56
2022,4,18,8,25.89,87.1
2022,4,18,9,27.2,81.34
2022,4,18,10,28.27,76.56
2022,4,18,11,28.99,73.9
2022,4,18,12,29.34,73.02
2022,4,18,13,29.34,73.15
2022,4,18,14,28.98,74.17
2022,4,18,15,28.47,76.09
2022,4,18,16,27.69,81.81
2022,4,18,17,26.55,87.26
2022,4,18,18,25.53,93.13
2022,4,18,19,25.14,93.82
2022,4,18,20,24.89,93.84
2022,4,18,21,24.67,93.97
2022,4,18,22,24.46,94.31
2022,4,18,23,24.34,94.18
2022,4,19,0,24.37,93.07
2022,4,19,1,24.35,91.37
2022,4,19,2,24.12,92.27
2022,4,19,3,23.96,92.42
2022,4,19,4,23.58,93.51
2022,4,19,5,23.14,95.35
2022,4,19,6,23.78,95.67
2022,4,19,7,24.99,91.84
2022,4,19,8,26.08,87.08
2022,4,19,9,27.07,82.09
2022,4,19,10,27.8,78.4
2022,4,19,11,28.21,75.99
2022,4,19,12,28.5,74.15
2022,4,19,13,28.45,73.95
2022,4,19,14,28.22,75.02
2022,4,19,15,27.75,78.51
2022,4,19,16,26.99,82.79
2022,4,19,17,25.87,89.38
2022,4,19,18,25.15,93.18
2022,4,19,19,24.88,93.99
2022,4,19,20,24.61,94.49
2022,4,19,21,24.36,94.92
2022,4,19,22,24.13,95.02
2022,4,19,23,23.92,95.18
2022,4,20,0,23.7,95.4
2022,4,20,1,23.47,95.87
2022,4,20,2,23.28,96.22
2022,4,20,3,23.12,96.48
2022,4,20,4,23.04,96.2
2022,4,20,5,23.03,95.71
2022,4,20,6,23.39,95.93
2022,4,20,7,24.35,91.99
2022,4,20,8,25.33,87.78
2022,4,20,9,26.32,83.58
2022,4,20,10,27.2,79.81
2022,4,20,11,27.73,77.35
2022,4,20,12,27.72,77.17
2022,4,20,13,27.43,79.04
2022,4,20,14,26.95,82.5
2022,4,20,15,26.32,87.24
2022,4,20,16,25.67,90.63
2022,4,20,17,24.9,94.45
2022,4,20,18,24.33,96.35
2022,4,20,19,24,96.56
2022,4,20,20,23.68,96.78
2022,4,20,21,23.49,96.78
2022,4,20,22,23.35,96.77
2022,4,20,23,23.23,96.82
2022,4,21,0,23.12,97.02
2022,4,21,1,22.95,97.36
2022,4,21,2,22.82,97.59
2022,4,21,3,22.72,97.66
2022,4,21,4,22.64,97.64
2022,4,21,5,22.56,97.66
2022,4,21,6,22.99,97.27
2022,4,21,7,23.91,94.65
2022,4,21,8,24.78,91
2022,4,21,9,25.69,86.22
2022,4,21,10,26.23,82.85
2022,4,21,11,26.44,81.64
2022,4,21,12,26.57,81.47
2022,4,21,13,26.38,83.17
2022,4,21,14,25.84,86.98
2022,4,21,15,25.29,90.65
2022,4,21,16,24.8,93.9
2022,4,21,17,24.3,96.51
2022,4,21,18,23.85,96.98
2022,4,21,19,23.63,96.04
2022,4,21,20,23.5,94.64
2022,4,21,21,23.49,93.45
2022,4,21,22,23.52,92.7
2022,4,21,23,23.36,92.99
2022,4,22,0,22.99,94.11
2022,4,22,1,22.64,94.99
2022,4,22,2,22.39,95.27
2022,4,22,3,22.24,95.1
2022,4,22,4,22.23,94.27
2022,4,22,5,22.29,93.18
2022,4,22,6,23.02,93.06
2022,4,22,7,24.64,86.7
2022,4,22,8,26.17,78.68
2022,4,22,9,27.05,75.66
2022,4,22,10,27.57,75.34
2022,4,22,11,27.77,76.09
2022,4,22,12,27.72,77.11
2022,4,22,13,27.7,77.76
2022,4,22,14,27.49,78.64
2022,4,22,15,26.94,81.54
2022,4,22,16,26.14,86.84
2022,4,22,17,25.16,91.83
2022,4,22,18,24.29,95.32
2022,4,22,19,23.79,96.16
2022,4,22,20,23.52,96.07
2022,4,22,21,23.48,94.89
2022,4,22,22,23.35,94.42
2022,4,22,23,23.18,94.51
2022,4,23,0,22.97,94.78
2022,4,23,1,22.79,94.83
2022,4,23,2,22.6,94.93
2022,4,23,3,22.4,95.11
2022,4,23,4,22.17,95.65
2022,4,23,5,21.97,95.94
2022,4,23,6,22.68,95.32
2022,4,23,7,24.24,89.94
2022,4,23,8,26.47,78.06
2022,4,23,9,27.68,73.24
2022,4,23,10,28.19,72.68
2022,4,23,11,28.38,73.29
2022,4,23,12,28.38,74.21
2022,4,23,13,28.28,75.14
2022,4,23,14,28.09,76.25
2022,4,23,15,27.57,79.78
2022,4,23,16,26.9,83.38
2022,4,23,17,25.87,88.59
2022,4,23,18,25.07,91.86
2022,4,23,19,24.87,90.13
2022,4,23,20,24.63,90.57
2022,4,23,21,24.3,91.82
2022,4,23,22,23.94,93.69
2022,4,23,23,23.66,94.96
2022,4,24,0,23.44,95.59
2022,4,24,1,23.24,95.71
2022,4,24,2,22.92,96.29
2022,4,24,3,22.7,96.85
2022,4,24,4,22.6,96.89
2022,4,24,5,22.5,96.86
2022,4,24,6,22.92,96.35
2022,4,24,7,23.89,93.14
2022,4,24,8,25.04,87.88
2022,4,24,9,26.09,82.03
2022,4,24,10,27.09,77.59
2022,4,24,11,27.96,74.4
2022,4,24,12,28.41,72.64
2022,4,24,13,28.51,72.03
2022,4,24,14,28.33,72.44
2022,4,24,15,27.88,75.72
2022,4,24,16,27.11,78.27
2022,4,24,17,25.76,86.54
2022,4,24,18,24.72,90.52
2022,4,24,19,24.14,92.07
2022,4,24,20,23.66,93.3
2022,4,24,21,23.29,94.3
2022,4,24,22,23.03,95.19
2022,4,24,23,22.9,95.53
2022,4,25,0,22.73,95.81
2022,4,25,1,22.53,95.98
2022,4,25,2,22.3,96.27
2022,4,25,3,22.03,96.63
2022,4,25,4,21.8,96.96
2022,4,25,5,21.61,97.12
2022,4,25,6,22.42,95.3
2022,4,25,7,23.94,90.49
2022,4,25,8,25.85,81.31
2022,4,25,9,27.69,71.9
2022,4,25,10,28.98,67
2022,4,25,11,29.83,64.98
2022,4,25,12,30.33,64.34
2022,4,25,13,30.36,64.02
2022,4,25,14,30.05,65.39
2022,4,25,15,29.41,69.12
2022,4,25,16,28.44,74.61
2022,4,25,17,26.89,82.84
2022,4,25,18,25.68,90.01
2022,4,25,19,25.04,92.29
2022,4,25,20,24.5,93.95
2022,4,25,21,24.09,95.04
2022,4,25,22,23.72,95.87
2022,4,25,23,23.37,96.56
2022,4,26,0,23.13,96.83
2022,4,26,1,22.93,97.05
2022,4,26,2,22.72,97.18
2022,4,26,3,22.51,97.19
2022,4,26,4,22.31,97.08
2022,4,26,5,22.08,96.77
2022,4,26,6,22.69,95.85
2022,4,26,7,23.62,92.54
2022,4,26,8,24.63,87.36
2022,4,26,9,25.8,80.49
2022,4,26,10,26.84,76.96
2022,4,26,11,27.55,75.33
2022,4,26,12,27.95,75.58
2022,4,26,13,27.88,77.13
2022,4,26,14,27.45,79.6
2022,4,26,15,26.98,83.06
2022,4,26,16,26.35,86.03
2022,4,26,17,25.44,91.93
2022,4,26,18,24.71,94.35
2022,4,26,19,24.42,94.88
2022,4,26,20,24.21,95.08
2022,4,26,21,23.95,95.74
2022,4,26,22,23.73,96.25
2022,4,26,23,23.54,96.44
2022,4,27,0,23.35,96.69
2022,4,27,1,23.22,96.76
2022,4,27,2,23.2,96.48
2022,4,27,3,23.2,96.11
2022,4,27,4,23.26,95.41
2022,4,27,5,23.23,95.1
2022,4,27,6,23.51,95.23
2022,4,27,7,24.64,92.48
2022,4,27,8,25.57,86.25
2022,4,27,9,26.13,81.56
2022,4,27,10,26.68,78.53
2022,4,27,11,27.27,76.04
2022,4,27,12,27.77,74.14
2022,4,27,13,27.98,73.34
2022,4,27,14,27.91,73.4
2022,4,27,15,27.53,75.28
2022,4,27,16,26.93,79.61
2022,4,27,17,25.63,86.04
2022,4,27,18,24.61,91.7
2022,4,27,19,24.22,93.1
2022,4,27,20,23.87,94.18
2022,4,27,21,23.54,94.95
2022,4,27,22,23.35,95.43
2022,4,27,23,23.25,95.72
2022,4,28,0,23.21,95.96
2022,4,28,1,23.13,96.36
2022,4,28,2,23.09,96.61
2022,4,28,3,23.01,97.07
2022,4,28,4,22.97,97.43
2022,4,28,5,22.87,97.84
2022,4,28,6,23.34,97.8
2022,4,28,7,24.33,95.9
2022,4,28,8,24.75,93.81
2022,4,28,9,25.13,91.28
2022,4,28,10,25.73,88.41
2022,4,28,11,26.38,84.57
2022,4,28,12,26.77,81.41
2022,4,28,13,26.89,79.67
2022,4,28,14,26.66,80.04
2022,4,28,15,26.13,82.46
2022,4,28,16,25.44,85.98
2022,4,28,17,24.49,91.92
2022,4,28,18,23.72,94.56
2022,4,28,19,23.4,95.25
2022,4,28,20,23.14,95.95
2022,4,28,21,22.9,96.67
2022,4,28,22,22.69,97.3
2022,4,28,23,22.45,97.96
2022,4,29,0,22.29,98.35
2022,4,29,1,22.13,98.67
2022,4,29,2,21.98,99.01
2022,4,29,3,21.86,99.15
2022,4,29,4,21.77,99.09
2022,4,29,5,21.71,99.05
2022,4,29,6,22.67,96.92
2022,4,29,7,24.23,91.65
2022,4,29,8,25.68,85.38
2022,4,29,9,26.94,79.81
2022,4,29,10,27.87,76.39
2022,4,29,11,28.46,74.61
2022,4,29,12,28.68,74.11
2022,4,29,13,28.65,74.51
2022,4,29,14,28.43,75.38
2022,4,29,15,28.06,77.2
2022,4,29,16,27.32,81.29
2022,4,29,17,26.04,88.53
2022,4,29,18,24.91,92.66
2022,4,29,19,24.43,94.28
2022,4,29,20,24.04,95.59
2022,4,29,21,23.75,96.71
2022,4,29,22,23.6,97.11
2022,4,29,23,23.42,97.57
2022,4,30,0,23.17,97.99
2022,4,30,1,22.97,98.21
2022,4,30,2,22.82,98.14
2022,4,30,3,22.7,97.91
2022,4,30,4,22.61,97.48
2022,4,30,5,22.57,96.88
2022,4,30,6,23.22,96.03
2022,4,30,7,24.54,91.31
2022,4,30,8,25.75,86.64
2022,4,30,9,26.77,82.6
2022,4,30,10,27.44,80.26
2022,4,30,11,27.87,78.87
2022,4,30,12,28.13,77.58
2022,4,30,13,28.1,77.9
2022,4,30,14,27.47,81.75
2022,4,30,15,26.76,86.53
2022,4,30,16,26.08,90.14
2022,4,30,17,25.36,93.98
2022,4,30,18,24.87,95.78
2022,4,30,19,24.68,96.02
2022,4,30,20,24.54,96.24
2022,4,30,21,24.46,96.41
2022,4,30,22,24.33,96.8
2022,4,30,23,24.23,96.94
2022,5,1,0,24.11,97.17
2022,5,1,1,23.96,97.33
2022,5,1,2,23.77,97.42
2022,5,1,3,23.6,97.28
2022,5,1,4,23.38,97.26
2022,5,1,5,23.25,97.38
2022,5,1,6,23.67,97.08
2022,5,1,7,24.62,94.45
2022,5,1,8,25.33,90.99
2022,5,1,9,26.21,86.63
2022,5,1,10,27.08,82.35
2022,5,1,11,27.68,79.19
2022,5,1,12,27.97,77.44
2022,5,1,13,27.94,76.76
2022,5,1,14,27.76,77.07
2022,5,1,15,27.38,79.84
2022,5,1,16,26.81,83.17
2022,5,1,17,25.76,89.5
2022,5,1,18,25.07,91.08
2022,5,1,19,24.84,91.2
2022,5,1,20,24.66,91.51
2022,5,1,21,24.48,91.83
2022,5,1,22,24.37,91.8
2022,5,1,23,24.26,91.89
2022,5,2,0,24.11,92.18
2022,5,2,1,23.95,92.35
2022,5,2,2,23.8,92.64
2022,5,2,3,23.68,92.89
2022,5,2,4,23.64,92.72
2022,5,2,5,23.61,92.51
2022,5,2,6,23.87,93.24
2022,5,2,7,25.18,89.92
2022,5,2,8,26.31,83.99
2022,5,2,9,27.04,79.46
2022,5,2,10,27.72,75.95
2022,5,2,11,28.19,73.8
2022,5,2,12,28.36,73.18
2022,5,2,13,28.17,74.1
2022,5,2,14,27.87,75.6
2022,5,2,15,27.39,78.52
2022,5,2,16,26.55,82.99
2022,5,2,17,25.41,88.75
2022,5,2,18,24.59,92.93
2022,5,2,19,24.19,93.96
2022,5,2,20,23.86,94.62
2022,5,2,21,23.53,95.22
2022,5,2,22,23.26,95.87
2022,5,2,23,23.01,96.48
2022,5,3,0,22.7,96.98
2022,5,3,1,22.36,97.47
2022,5,3,2,22.04,97.85
2022,5,3,3,21.73,98.02
2022,5,3,4,21.49,97.78
2022,5,3,5,21.38,97.06
2022,5,3,6,22.25,95.11
2022,5,3,7,23.78,90.58
2022,5,3,8,25.87,83.41
2022,5,3,9,27.34,78.25
2022,5,3,10,28.27,75.35
2022,5,3,11,28.72,74.06
2022,5,3,12,28.84,73.91
2022,5,3,13,28.66,74.61
2022,5,3,14,28.4,75.76
2022,5,3,15,27.95,77.69
2022,5,3,16,27.17,81.8
2022,5,3,17,25.84,88.93
2022,5,3,18,24.71,92.98
2022,5,3,19,24.4,92.94
2022,5,3,20,24.24,92.73
2022,5,3,21,24.01,93.17
2022,5,3,22,23.52,94.96
2022,5,3,23,23.1,96.34
2022,5,4,0,22.73,97.53
2022,5,4,1,22.52,97.98
2022,5,4,2,22.32,98.33
2022,5,4,3,22.15,98.51
2022,5,4,4,22.01,98.77
2022,5,4,5,21.94,98.8
2022,5,4,6,22.83,96.82
2022,5,4,7,24.58,91.85
2022,5,4,8,26.52,83.91
2022,5,4,9,28.04,75.62
2022,5,4,10,28.76,72.76
2022,5,4,11,29.15,71.8
2022,5,4,12,29.31,71.42
2022,5,4,13,29.21,71.95
2022,5,4,14,28.49,75.7
2022,5,4,15,27.43,81.77
2022,5,4,16,26.29,88.18
2022,5,4,17,25.28,93.25
2022,5,4,18,24.74,95.48
2022,5,4,19,24.54,95.81
2022,5,4,20,24.45,95.09
2022,5,4,21,24.35,94.28
2022,5,4,22,24.21,93.69
2022,5,4,23,24.07,93.32
2022,5,5,0,23.87,93.66
2022,5,5,1,23.59,94.55
2022,5,5,2,23.32,95.73
2022,5,5,3,23.06,96.58
2022,5,5,4,22.95,96.35
2022,5,5,5,23.13,94.75
2022,5,5,6,23.69,94.36
2022,5,5,7,25.07,89.96
2022,5,5,8,26.46,83.62
2022,5,5,9,27.38,80.15
2022,5,5,10,28.19,77.34
2022,5,5,11,28.72,75.38
2022,5,5,12,28.89,74.65
2022,5,5,13,28.7,75.5
2022,5,5,14,28.22,78.19
2022,5,5,15,27.44,83.01
2022,5,5,16,26.57,88.64
2022,5,5,17,25.68,92.92
2022,5,5,18,25.18,95.63
2022,5,5,19,25.01,96.37
2022,5,5,20,24.9,96.63
2022,5,5,21,24.72,96.66
2022,5,5,22,24.39,96.07
2022,5,5,23,23.54,95.21
2022,5,6,0,22.64,94.98
2022,5,6,1,21.8,94.38
2022,5,6,2,21.03,92.78
2022,5,6,3,20.46,92.13
2022,5,6,4,20.32,91.88
2022,5,6,5,20.45,91.29
2022,5,6,6,21.04,90.87
2022,5,6,7,22.36,84.03
2022,5,6,8,23.91,80.84
2022,5,6,9,26.35,74.2
2022,5,6,10,27.99,70.2
2022,5,6,11,28.95,68.32
2022,5,6,12,29.42,67.68
2022,5,6,13,29.4,68.26
2022,5,6,14,28.95,70.62
2022,5,6,15,28.08,75.83
2022,5,6,16,27.02,82.51
2022,5,6,17,25.79,88.35
2022,5,6,18,24.99,92.62
2022,5,6,19,24.69,94.08
2022,5,6,20,24.49,94.79
2022,5,6,21,24.32,95.06
2022,5,6,22,24.11,95.37
2022,5,6,23,23.84,95.62
2022,5,7,0,23.57,95.83
2022,5,7,1,23.41,95.52
2022,5,7,2,23.04,96.25
2022,5,7,3,22.58,97.61
2022,5,7,4,22.34,96.58
2022,5,7,5,22.08,94.71
2022,5,7,6,22.46,93.48
2022,5,7,7,23.92,86.56
2022,5,7,8,25.21,80.41
2022,5,7,9,27.22,71.49
2022,5,7,10,28.57,66.72
2022,5,7,11,29.27,65.82
2022,5,7,12,29.58,66.11
2022,5,7,13,29.48,67.32
2022,5,7,14,29,69.94
2022,5,7,15,28.22,74.64
2022,5,7,16,27.26,79.86
2022,5,7,17,26.04,86.71
2022,5,7,18,25.12,92.98
2022,5,7,19,24.65,94.61
2022,5,7,20,24.28,96.04
2022,5,7,21,24.03,96.83
2022,5,7,22,23.82,97.4
2022,5,7,23,23.6,97.63
2022,5,8,0,23.37,97.71
2022,5,8,1,23.14,97.8
2022,5,8,2,22.9,97.95
2022,5,8,3,22.68,98.06
2022,5,8,4,22.51,98.02
2022,5,8,5,22.37,97.92
2022,5,8,6,23.15,96.06
2022,5,8,7,24.44,92.14
2022,5,8,8,25.69,86.35
2022,5,8,9,26.69,80.74
2022,5,8,10,27.35,77.64
2022,5,8,11,27.7,75.93
2022,5,8,12,27.95,74.94
2022,5,8,13,28.15,73.78
2022,5,8,14,28.23,72.41
2022,5,8,15,28.08,73.28
2022,5,8,16,27.76,74.22
2022,5,8,17,26.91,80.14
2022,5,8,18,26.42,79.67
2022,5,8,19,26.03,80.72
2022,5,8,20,25.41,83.18
2022,5,8,21,24.78,85.9
2022,5,8,22,24.14,88.94
2022,5,8,23,23.74,90.26
2022,5,9,0,23.3,92.1
2022,5,9,1,22.91,94.07
2022,5,9,2,22.6,95.64
2022,5,9,3,22.42,96.5
2022,5,9,4,22.28,96.95
2022,5,9,5,22.15,96.98
2022,5,9,6,23.02,94.91
2022,5,9,7,24.74,88.51
2022,5,9,8,26.54,82.65
2022,5,9,9,27.24,80.97
